name                       ,cargo_capacity ,mass      ,crew ,manufacturer                              ,type        ,status       ,role                                           ,price  ,release_date ,price_ingame   ,scm    ,max    ,length ,beam   ,height
Ursa Medivac               ,-0.1067499450349359,-0.203781356170238,-0.020323232567891144,Roberts Space Industries                  ,ground      ,flight-ready ,{'0': 'Ambulance'}                             ,-0.5327204417098923,2024         ,-0.5781444308851417,-0.908238661226691,-2.1441497223321906,-0.6801867095772602,-0.7015563806503682,-0.5652532498554806
Valkyrie                   ,-0.10250984590929671,-0.1467872756776511,0.29390520944334864,Anvil Aerospace                           ,combat      ,flight-ready ,{'0': 'Dropship'}                              ,0.41114956715709616,2018         ,1.5189256920020768,0.08922440305724555,0.3604934536113257,0.036613531379153595,0.32573733272202066,-0.03935967863721372
Vanguard Harbinger         ,-0.1067499450349359,-0.1852278878467811,-0.17743745357351104,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Bomber'}                                ,0.15645448539933737,2019         ,0.632584955761648,0.16546361816175023,0.37230780821483284,0.036613531379153595,0.3959796379098763,-0.19403425840729224
Vanguard Hoplite           ,-0.1067499450349359,-0.18540127166410925,-0.17743745357351104,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Dropship'}                              ,0.006633849071243959,2016         ,0.40044809627010713,0.10193093890799633,0.37230780821483284,0.036613531379153595,0.3959796379098763,-0.19403425840729224
Vanguard Sentinel          ,-0.1067499450349359,-0.1856712464661773,-0.17743745357351104,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Interdiction'}                          ,0.11150829450090935,2019         ,0.569274903173046,0.15275708231099946,0.3628563245320271,0.036613531379153595,0.3959796379098763,-0.19403425840729224
Vanguard Warden            ,-0.1067499450349359,-0.18446135939024266,-0.17743745357351104,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,0.06656210360248133,2016         ,0.5059648505844438,0.14005054646024867,0.3628563245320271,0.036613531379153595,0.3959796379098763,-0.19403425840729224
Vulcan                     ,-0.10505390538468022,-0.14635891565836975,-0.020323232567891144,Aegis Dynamics                            ,multi       ,in-concept   ,"{'0': 'Medium Repair', '1': 'Medium Refuel'} ",-0.11322265999123077,Unreleased   ,,0.10828420683337171,,-0.12551985645622574,-0.42936744804742755,-0.16309934245327654
Vulture                    ,-0.10505390538468022,-0.19027751654279568,-0.33455167457913093,Drake Interplanetary                      ,industrial  ,flight-ready ,{'0': 'Light Salvage'}                         ,-0.1881329781552775,2023         ,-0.31003138277976033,0.044751527579617804,0.33686474440431136,-0.20231988227298436,-0.44692802434439144,-0.22496917436130792
X1                         ,-0.1067499450349359,-0.20841312386705163,-0.33455167457913093,Origin Jumpworks                          ,exploration ,flight-ready ,{'0': 'Touring'}                               ,-0.5926486962411297,2023         ,-0.5801542738244624,0.08922440305724555,-0.9178197144881483,-0.7561334017738327,-0.8265876838847511,-0.6661010758655719
X1 Force                   ,-0.1067499450349359,-0.20841312386705163,-0.33455167457913093,Origin Jumpworks                          ,exploration ,flight-ready ,{'0': 'Combat'}                                ,-0.562684568975511,2023         ,-0.5773404937094134,0.08922440305724555,-0.9178197144881483,-0.7561334017738327,-0.8265876838847511,-0.6661010758655719
X1 Velocity                ,-0.1067499450349359,-0.20841312386705163,-0.33455167457913093,Origin Jumpworks                          ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.5776666326083204,2023         ,-0.5787473837669379,0.1845234219378764,-0.8185791358186882,-0.7561334017738327,-0.8265876838847511,-0.6661010758655719
Zeus CL Mk II              ,-0.08865885543220867,-0.179388832831386,-0.020323232567891144,Roberts Space Industries                  ,transport   ,flight-ready ,{'0': 'Medium Freight'}                        ,-0.26304329631932416,2024         ,0.13213406387079368,0.044751527579617804,0.10057765233416831,-0.0026398151494118755,0.1957890681244876,-0.34870883817737075
Zeus ES Mk II              ,-0.1022271726342541,-0.179388832831386,-0.020323232567891144,Roberts Space Industries                  ,exploration ,flight-ready ,{'0': 'Expedition'}                            ,-0.26304329631932416,2024         ,-0.12110614648361451,0.044751527579617804,0.21872119836923984,-0.0026398151494118755,0.1957890681244876,-0.34870883817737075
Zeus MR Mk II              ,-0.104488558834595,-0.179388832831386,-0.020323232567891144,Roberts Space Industries                  ,combat      ,in-concept   ,{'0': 'Interdiction'}                          ,-0.14318678725684944,Unreleased   ,,,,-0.0026398151494118755,0.1957890681244876,-0.28683900626933934
